,time,induksi
147,2024-07-23 17:37:41.215096+00:00,2.824901
148,2024-07-23 17:37:41.215116+00:00,0.5934812
149,2024-07-23 17:37:41.215136+00:00,-2.986088
150,2024-07-23 17:37:41.215156+00:00,-2.732842
151,2024-07-23 17:37:41.215176+00:00,-4.374223
152,2024-07-23 17:37:41.215196+00:00,-2.848249
153,2024-07-23 17:37:41.215216+00:00,-0.5573383
154,2024-07-23 17:37:41.215236+00:00,1.699763
155,2024-07-23 17:37:41.215256+00:00,5.708776
156,2024-07-23 17:37:41.215276+00:00,5.654161
157,2024-07-23 17:37:41.215296+00:00,5.582966
158,2024-07-23 17:37:41.215316+00:00,1.899044
159,2024-07-23 17:37:41.215336+00:00,-0.4003197
160,2024-07-23 17:37:41.215356+00:00,-1.367138
161,2024-07-23 17:37:41.215376+00:00,-3.855704
162,2024-07-23 17:37:41.215396+00:00,-5.199952
163,2024-07-23 17:37:41.215416+00:00,-8.185906
164,2024-07-23 17:37:41.215436+00:00,-8.049368
165,2024-07-23 17:37:41.215456+00:00,-9.780474
166,2024-07-23 17:37:41.215476+00:00,-8.961571
167,2024-07-23 17:37:41.215496+00:00,-9.212541
168,2024-07-23 17:37:41.215516+00:00,-10.19626
169,2024-07-23 17:37:41.215536+00:00,-8.905331
170,2024-07-23 17:37:41.215556+00:00,-5.529594
171,2024-07-23 17:37:41.215576+00:00,3.421116
172,2024-07-23 17:37:41.215596+00:00,3.721825
173,2024-07-23 17:37:41.215616+00:00,4.366479
174,2024-07-23 17:37:41.215636+00:00,5.16425
175,2024-07-23 17:37:41.215656+00:00,1.768032
176,2024-07-23 17:37:41.215676+00:00,-3.297199
177,2024-07-23 17:37:41.215696+00:00,-4.694112
178,2024-07-23 17:37:41.215716+00:00,-0.3557823
179,2024-07-23 17:37:41.215736+00:00,0.1770406
180,2024-07-23 17:37:41.215756+00:00,-6.637826
181,2024-07-23 17:37:41.215776+00:00,-5.097224
182,2024-07-23 17:37:41.215796+00:00,-3.672353
183,2024-07-23 17:37:41.215816+00:00,-3.379447
184,2024-07-23 17:37:41.215836+00:00,-2.367116
185,2024-07-23 17:37:41.215856+00:00,1.228057
186,2024-07-23 17:37:41.215876+00:00,-2.997141
187,2024-07-23 17:37:41.215896+00:00,-1.377541
188,2024-07-23 17:37:41.215916+00:00,-1.633062
189,2024-07-23 17:37:41.215936+00:00,-3.378797
190,2024-07-23 17:37:41.215956+00:00,1.623692
191,2024-07-23 17:37:41.215976+00:00,3.493611
192,2024-07-23 17:37:41.215996+00:00,2.409435
193,2024-07-23 17:37:41.216016+00:00,-1.57227
194,2024-07-23 17:37:41.216036+00:00,-4.089444
195,2024-07-23 17:37:41.216056+00:00,0.5437424
196,2024-07-23 17:37:41.216076+00:00,2.077518
197,2024-07-23 17:37:41.216096+00:00,2.621719
198,2024-07-23 17:37:41.216116+00:00,0.04277833
199,2024-07-23 17:37:41.216136+00:00,-3.072562
200,2024-07-23 17:37:41.216156+00:00,-3.019572
201,2024-07-23 17:37:41.216176+00:00,-2.280642
202,2024-07-23 17:37:41.216196+00:00,1.697488
203,2024-07-23 17:37:41.216216+00:00,2.024529
204,2024-07-23 17:37:41.216236+00:00,1.967313
205,2024-07-23 17:37:41.216256+00:00,1.941956
206,2024-07-23 17:37:41.216276+00:00,0.124376
207,2024-07-23 17:37:41.216296+00:00,1.150036
208,2024-07-23 17:37:41.216316+00:00,-1.114218
209,2024-07-23 17:37:41.216336+00:00,0.4036285
210,2024-07-23 17:37:41.216356+00:00,-0.711106
211,2024-07-23 17:37:41.216376+00:00,-0.2299724
212,2024-07-23 17:37:41.216396+00:00,0.1435563
213,2024-07-23 17:37:41.216416+00:00,-1.581373
214,2024-07-23 17:37:41.216436+00:00,0.4471906
215,2024-07-23 17:37:41.216456+00:00,-0.9975105
216,2024-07-23 17:37:41.216476+00:00,1.003745
217,2024-07-23 17:37:41.216496+00:00,0.2654652
218,2024-07-23 17:37:41.216516+00:00,-0.08790795
219,2024-07-23 17:37:41.216536+00:00,0.9832644
220,2024-07-23 17:37:41.216556+00:00,-0.6551904
221,2024-07-23 17:37:41.216576+00:00,1.387352
222,2024-07-23 17:37:41.216596+00:00,-0.5092249
223,2024-07-23 17:37:41.216616+00:00,1.017399
224,2024-07-23 17:37:41.216636+00:00,0.4543426
225,2024-07-23 17:37:41.216656+00:00,-0.5495361
226,2024-07-23 17:37:41.216676+00:00,1.047632
227,2024-07-23 17:37:41.216696+00:00,-0.8856794
228,2024-07-23 17:37:41.216716+00:00,1.605487
229,2024-07-23 17:37:41.216736+00:00,-0.2628065
230,2024-07-23 17:37:41.216756+00:00,0.6233895
231,2024-07-23 17:37:41.216776+00:00,0.4319114
232,2024-07-23 17:37:41.216796+00:00,-0.988733
233,2024-07-23 17:37:41.216816+00:00,1.446843
234,2024-07-23 17:37:41.216836+00:00,-1.384693
235,2024-07-23 17:37:41.216856+00:00,0.7267682
236,2024-07-23 17:37:41.216876+00:00,-1.175985
237,2024-07-23 17:37:41.216896+00:00,-0.6688442
238,2024-07-23 17:37:41.216916+00:00,0.2264543
239,2024-07-23 17:37:41.216936+00:00,-2.458141
240,2024-07-23 17:37:41.216956+00:00,0.4143565
241,2024-07-23 17:37:41.216976+00:00,-2.365165
242,2024-07-23 17:37:41.216996+00:00,0.6402942
243,2024-07-23 17:37:41.217016+00:00,1.160764
244,2024-07-23 17:37:41.217036+00:00,2.654553
245,2024-07-23 17:37:41.217056+00:00,4.838835
246,2024-07-23 17:37:41.217076+00:00,0.398102
247,2024-07-23 17:37:41.217096+00:00,0.5408166
248,2024-07-23 17:37:41.217116+00:00,-3.923648
249,2024-07-23 17:37:41.217136+00:00,-1.038797
250,2024-07-23 17:37:41.217156+00:00,2.039158
251,2024-07-23 17:37:41.217176+00:00,3.215334
252,2024-07-23 17:37:41.217196+00:00,1.943256
253,2024-07-23 17:37:41.217216+00:00,-6.283803
254,2024-07-23 17:37:41.217236+00:00,-3.150908
255,2024-07-23 17:37:41.217256+00:00,-0.3122202
256,2024-07-23 17:37:41.217276+00:00,-0.8967325
257,2024-07-23 17:37:41.217296+00:00,2.684462
258,2024-07-23 17:37:41.217316+00:00,-1.424029
259,2024-07-23 17:37:41.217336+00:00,-1.245879
260,2024-07-23 17:37:41.217356+00:00,1.105823
261,2024-07-23 17:37:41.217376+00:00,0.5671489
262,2024-07-23 17:37:41.217396+00:00,-3.637243
263,2024-07-23 17:37:41.217416+00:00,-2.560544
264,2024-07-23 17:37:41.217436+00:00,3.789118
265,2024-07-23 17:37:41.217456+00:00,2.658129
266,2024-07-23 17:37:41.217476+00:00,3.699719
267,2024-07-23 17:37:41.217496+00:00,-2.215624
268,2024-07-23 17:37:41.217516+00:00,-1.932145
269,2024-07-23 17:37:41.217536+00:00,-5.867688
270,2024-07-23 17:37:41.217556+00:00,-2.646368
271,2024-07-23 17:37:41.217576+00:00,2.396432
272,2024-07-23 17:37:41.217596+00:00,0.1633868
273,2024-07-23 17:37:41.217616+00:00,8.358262
274,2024-07-23 17:37:41.217636+00:00,3.516368
275,2024-07-23 17:37:41.217656+00:00,8.552991
276,2024-07-23 17:37:41.217676+00:00,5.671391
277,2024-07-23 17:37:41.217696+00:00,7.64794
278,2024-07-23 17:37:41.217716+00:00,8.750321
279,2024-07-23 17:37:41.217736+00:00,6.052397
280,2024-07-23 17:37:41.217756+00:00,8.683352
281,2024-07-23 17:37:41.217776+00:00,3.337568
282,2024-07-23 17:37:41.217796+00:00,4.202958
283,2024-07-23 17:37:41.217816+00:00,1.987468
284,2024-07-23 17:37:41.217836+00:00,-1.273512
285,2024-07-23 17:37:41.217856+00:00,-0.3795139
286,2024-07-23 17:37:41.217876+00:00,-7.054267
287,2024-07-23 17:37:41.217896+00:00,-2.02382
288,2024-07-23 17:37:41.217916+00:00,-4.227282
289,2024-07-23 17:37:41.217936+00:00,-0.03686878
290,2024-07-23 17:37:41.217956+00:00,2.440969
291,2024-07-23 17:37:41.217976+00:00,2.013475
292,2024-07-23 17:37:41.217996+00:00,4.925959
293,2024-07-23 17:37:41.218016+00:00,-0.7013533
294,2024-07-23 17:37:41.218036+00:00,0.9335256
295,2024-07-23 17:37:41.218056+00:00,-3.731194
296,2024-07-23 17:37:41.218076+00:00,-1.165582
297,2024-07-23 17:37:41.218096+00:00,1.085343
298,2024-07-23 17:37:41.218116+00:00,1.926351
299,2024-07-23 17:37:41.218136+00:00,4.054067
300,2024-07-23 17:37:41.218156+00:00,-2.920419
301,2024-07-23 17:37:41.218176+00:00,-2.885635
302,2024-07-23 17:37:41.218196+00:00,-3.119375
303,2024-07-23 17:37:41.218216+00:00,0.9416529
304,2024-07-23 17:37:41.218236+00:00,4.709124
305,2024-07-23 17:37:41.218256+00:00,0.4884771
306,2024-07-23 17:37:41.218276+00:00,-1.524807
307,2024-07-23 17:37:41.218296+00:00,-5.989596
308,2024-07-23 17:37:41.218316+00:00,-2.644093
309,2024-07-23 17:37:41.218336+00:00,2.027129
310,2024-07-23 17:37:41.218356+00:00,3.037835
311,2024-07-23 17:37:41.218376+00:00,2.447796
312,2024-07-23 17:37:41.218396+00:00,-2.520233
313,2024-07-23 17:37:41.218416+00:00,-1.318375
314,2024-07-23 17:37:41.218436+00:00,-1.951
315,2024-07-23 17:37:41.218456+00:00,-0.6577912
316,2024-07-23 17:37:41.218476+00:00,0.8681825
317,2024-07-23 17:37:41.218496+00:00,-2.358013
318,2024-07-23 17:37:41.218516+00:00,2.362947
319,2024-07-23 17:37:41.218536+00:00,1.193923
320,2024-07-23 17:37:41.218556+00:00,2.728999
321,2024-07-23 17:37:41.218576+00:00,-0.4227509
322,2024-07-23 17:37:41.218596+00:00,-4.313106
323,2024-07-23 17:37:41.218616+00:00,0.8434756
324,2024-07-23 17:37:41.218636+00:00,-0.05377348
325,2024-07-23 17:37:41.218656+00:00,3.509216
326,2024-07-23 17:37:41.218676+00:00,-4.014998
327,2024-07-23 17:37:41.218696+00:00,-3.512084
328,2024-07-23 17:37:41.218716+00:00,-0.6639679
329,2024-07-23 17:37:41.218736+00:00,0.02099728
330,2024-07-23 17:37:41.218756+00:00,2.369449
331,2024-07-23 17:37:41.218776+00:00,-5.288702
332,2024-07-23 17:37:41.218796+00:00,0.311628
333,2024-07-23 17:37:41.218816+00:00,-0.7088303
334,2024-07-23 17:37:41.218836+00:00,2.187724
335,2024-07-23 17:37:41.218856+00:00,2.509888
336,2024-07-23 17:37:41.218876+00:00,-3.210075
337,2024-07-23 17:37:41.218896+00:00,3.125609
338,2024-07-23 17:37:41.218916+00:00,-0.6451126
339,2024-07-23 17:37:41.218936+00:00,1.158488
340,2024-07-23 17:37:41.218956+00:00,-2.612234
341,2024-07-23 17:37:41.218976+00:00,0.4244343
342,2024-07-23 17:37:41.218996+00:00,3.682489
343,2024-07-23 17:37:41.219016+00:00,1.374998
344,2024-07-23 17:37:41.219036+00:00,2.562878
345,2024-07-23 17:37:41.219056+00:00,-1.533584
346,2024-07-23 17:37:41.219076+00:00,3.266048
347,2024-07-23 17:37:41.219096+00:00,-4.385601
348,2024-07-23 17:37:41.219116+00:00,-3.336535
349,2024-07-23 17:37:41.219136+00:00,-0.2693083
350,2024-07-23 17:37:41.219156+00:00,-0.09050867
351,2024-07-23 17:37:41.219176+00:00,4.563158
352,2024-07-23 17:37:41.219196+00:00,-4.250038
353,2024-07-23 17:37:41.219216+00:00,2.855784
354,2024-07-23 17:37:41.219236+00:00,-0.06417636
355,2024-07-23 17:37:41.219256+00:00,2.216007
356,2024-07-23 17:37:41.219276+00:00,1.319733
357,2024-07-23 17:37:41.219296+00:00,-1.880131
358,2024-07-23 17:37:41.219316+00:00,2.650002
359,2024-07-23 17:37:41.219336+00:00,-2.298522
360,2024-07-23 17:37:41.219356+00:00,-1.290742
361,2024-07-23 17:37:41.219376+00:00,-2.604107
362,2024-07-23 17:37:41.219396+00:00,-0.2982413
363,2024-07-23 17:37:41.219416+00:00,1.568102
364,2024-07-23 17:37:41.219436+00:00,-0.6295083
365,2024-07-23 17:37:41.219456+00:00,0.319105
366,2024-07-23 17:37:41.219476+00:00,-0.8473188
367,2024-07-23 17:37:41.219496+00:00,-0.6834733
368,2024-07-23 17:37:41.219516+00:00,0.156885
369,2024-07-23 17:37:41.219536+00:00,0.4598691
370,2024-07-23 17:37:41.219556+00:00,2.980944
371,2024-07-23 17:37:41.219576+00:00,-1.623309
372,2024-07-23 17:37:41.219596+00:00,2.220558
373,2024-07-23 17:37:41.219616+00:00,-0.6620173
374,2024-07-23 17:37:41.219636+00:00,1.987793
375,2024-07-23 17:37:41.219656+00:00,-4.156412
376,2024-07-23 17:37:41.219676+00:00,0.2953735
377,2024-07-23 17:37:41.219696+00:00,-1.113568
378,2024-07-23 17:37:41.219716+00:00,2.196176
379,2024-07-23 17:37:41.219736+00:00,-2.091114
380,2024-07-23 17:37:41.219756+00:00,1.499833
381,2024-07-23 17:37:41.219776+00:00,-0.5053238
382,2024-07-23 17:37:41.219796+00:00,0.736846
383,2024-07-23 17:37:41.219816+00:00,-0.8782024
384,2024-07-23 17:37:41.219836+00:00,1.63507
385,2024-07-23 17:37:41.219856+00:00,-0.5768437
386,2024-07-23 17:37:41.219876+00:00,-3.41033
387,2024-07-23 17:37:41.219896+00:00,1.270319
388,2024-07-23 17:37:41.219916+00:00,-0.7124063
389,2024-07-23 17:37:41.219936+00:00,0.8451011
390,2024-07-23 17:37:41.219956+00:00,-0.5079246
391,2024-07-23 17:37:41.219976+00:00,0.7378213
392,2024-07-23 17:37:41.219996+00:00,1.495282
393,2024-07-23 17:37:41.220016+00:00,-0.1899863
394,2024-07-23 17:37:41.220036+00:00,0.1120226
395,2024-07-23 17:37:41.220056+00:00,-0.2078663
396,2024-07-23 17:37:41.220076+00:00,-0.6811977
397,2024-07-23 17:37:41.220096+00:00,1.03918
398,2024-07-23 17:37:41.220116+00:00,0.4914029
399,2024-07-23 17:37:41.220136+00:00,3.225412
400,2024-07-23 17:37:41.220156+00:00,-2.836546
401,2024-07-23 17:37:41.220176+00:00,0.5873045
402,2024-07-23 17:37:41.220196+00:00,-0.808633
403,2024-07-23 17:37:41.220216+00:00,0.7358707
404,2024-07-23 17:37:41.220236+00:00,1.139958
405,2024-07-23 17:37:41.220256+00:00,-2.922045
406,2024-07-23 17:37:41.220276+00:00,2.364573
407,2024-07-23 17:37:41.220296+00:00,-2.298197
408,2024-07-23 17:37:41.220316+00:00,1.391578
409,2024-07-23 17:37:41.220336+00:00,1.744951
410,2024-07-23 17:37:41.220356+00:00,-2.882059
411,2024-07-23 17:37:41.220376+00:00,2.380177
412,2024-07-23 17:37:41.220396+00:00,-2.20132
413,2024-07-23 17:37:41.220416+00:00,1.116226
414,2024-07-23 17:37:41.220436+00:00,1.14906
415,2024-07-23 17:37:41.220456+00:00,-3.330033
416,2024-07-23 17:37:41.220476+00:00,2.629521
417,2024-07-23 17:37:41.220496+00:00,-0.9373688
418,2024-07-23 17:37:41.220516+00:00,0.08991642
419,2024-07-23 17:37:41.220536+00:00,1.97414
420,2024-07-23 17:37:41.220556+00:00,-3.24681
421,2024-07-23 17:37:41.220576+00:00,-0.603176
422,2024-07-23 17:37:41.220596+00:00,1.196199
423,2024-07-23 17:37:41.220616+00:00,-1.291392
424,2024-07-23 17:37:41.220636+00:00,2.091172
425,2024-07-23 17:37:41.220656+00:00,-2.374593
426,2024-07-23 17:37:41.220676+00:00,-0.2741847
427,2024-07-23 17:37:41.220696+00:00,3.437046
428,2024-07-23 17:37:41.220716+00:00,-4.863159
429,2024-07-23 17:37:41.220736+00:00,4.240994
430,2024-07-23 17:37:41.220756+00:00,-1.098288
431,2024-07-23 17:37:41.220776+00:00,-2.753323
432,2024-07-23 17:37:41.220796+00:00,5.564111
433,2024-07-23 17:37:41.220816+00:00,-2.801436
434,2024-07-23 17:37:41.220836+00:00,0.8646065
435,2024-07-23 17:37:41.220856+00:00,-0.2904392
436,2024-07-23 17:37:41.220876+00:00,-0.4201502
437,2024-07-23 17:37:41.220896+00:00,2.616518
438,2024-07-23 17:37:41.220916+00:00,-0.05507384
439,2024-07-23 17:37:41.220936+00:00,0.171189
440,2024-07-23 17:37:41.220956+00:00,-0.4874439
441,2024-07-23 17:37:41.220976+00:00,0.7170155
442,2024-07-23 17:37:41.220996+00:00,-1.280339
443,2024-07-23 17:37:41.221016+00:00,1.5603
444,2024-07-23 17:37:41.221036+00:00,0.3545399
445,2024-07-23 17:37:41.221056+00:00,-0.4565603
446,2024-07-23 17:37:41.221076+00:00,2.850583
447,2024-07-23 17:37:41.221096+00:00,-3.416507
448,2024-07-23 17:37:41.221116+00:00,1.485529
449,2024-07-23 17:37:41.221136+00:00,0.7423726
450,2024-07-23 17:37:41.221156+00:00,-3.335885
451,2024-07-23 17:37:41.221176+00:00,-2.45489
452,2024-07-23 17:37:41.221196+00:00,-4.334887
453,2024-07-23 17:37:41.221216+00:00,-3.683731
454,2024-07-23 17:37:41.221236+00:00,-3.313128
455,2024-07-23 17:37:41.221256+00:00,-2.789408
456,2024-07-23 17:37:41.221276+00:00,-1.927269
457,2024-07-23 17:37:41.221296+00:00,-1.615832
458,2024-07-23 17:37:41.221316+00:00,-1.017016
459,2024-07-23 17:37:41.221336+00:00,-0.8453682
460,2024-07-23 17:37:41.221356+00:00,-0.6083774
461,2024-07-23 17:37:41.221376+00:00,-0.2075412
462,2024-07-23 17:37:41.221396+00:00,-0.1730816
463,2024-07-23 17:37:41.221416+00:00,-0.3274995
464,2024-07-23 17:37:41.221436+00:00,-0.08075597
465,2024-07-23 17:37:41.221456+00:00,-0.1009116
466,2024-07-23 17:37:41.221476+00:00,-0.1678802
467,2024-07-23 17:37:41.221496+00:00,-0.05930001
468,2024-07-23 17:37:41.221516+00:00,-0.1467493
469,2024-07-23 17:37:41.221536+00:00,-0.131145
470,2024-07-23 17:37:41.221556+00:00,-0.07327889
471,2024-07-23 17:37:41.221576+00:00,-0.03556842
472,2024-07-23 17:37:41.221596+00:00,0.04635432
473,2024-07-23 17:37:41.221616+00:00,-0.1379719
474,2024-07-23 17:37:41.221636+00:00,0.02977472
475,2024-07-23 17:37:41.221656+00:00,0.06585974
476,2024-07-23 17:37:41.221676+00:00,-0.05539893
477,2024-07-23 17:37:41.221696+00:00,0.124376
478,2024-07-23 17:37:41.221716+00:00,0.01482057
479,2024-07-23 17:37:41.221736+00:00,-0.01508774
480,2024-07-23 17:37:41.221756+00:00,0.03887725
481,2024-07-23 17:37:41.221776+00:00,-0.07002799
482,2024-07-23 17:37:41.221796+00:00,0.1035702
483,2024-07-23 17:37:41.221816+00:00,-0.04142005
484,2024-07-23 17:37:41.221836+00:00,-0.08140615
485,2024-07-23 17:37:41.221856+00:00,0.05318122
486,2024-07-23 17:37:41.221876+00:00,-0.02679098
487,2024-07-23 17:37:41.221896+00:00,0.09089169
488,2024-07-23 17:37:41.221916+00:00,0.04765468
489,2024-07-23 17:37:41.221936+00:00,0.004417679
490,2024-07-23 17:37:41.221956+00:00,-0.01086156
491,2024-07-23 17:37:41.221976+00:00,-0.08660759
492,2024-07-23 17:37:41.221996+00:00,0.07431208
493,2024-07-23 17:37:41.222016+00:00,0.0470045
494,2024-07-23 17:37:41.222036+00:00,0.0102693
495,2024-07-23 17:37:41.222056+00:00,-0.004034667
496,2024-07-23 17:37:41.222076+00:00,-0.004359758
497,2024-07-23 17:37:41.222096+00:00,0.1698886
498,2024-07-23 17:37:41.222116+00:00,0.04147797
499,2024-07-23 17:37:41.222136+00:00,0.05480667
500,2024-07-23 17:37:41.222156+00:00,-0.04011969
